POST. DATE, TRANSACTION, TAG/LICENSE, ENTRY DATE, ENTRY PLAZA, EXIT DATE, EXIT PLAZA, CLASS, AMOUNT
9/13/2022 1:27:26 AM, AWAY AGENCY VTOLL,3170677   ,1/1/0001 12:00:00 AM,,9/11/2022 7:56:44 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - F42,3  ,0.4
9/13/2022 1:27:26 AM, AWAY AGENCY VTOLL,3170677   ,1/1/0001 12:00:00 AM,,9/11/2022 9:45:08 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - F43,5  ,0.8
9/13/2022 1:27:26 AM, AWAY AGENCY VTOLL,3170677   ,1/1/0001 12:00:00 AM,,9/11/2022 9:46:34 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - F42,5  ,0.8
9/13/2022 1:27:38 AM, AWAY AGENCY TOLL,00605944371,1/1/0001 12:00:00 AM,New York State Thruway Authority - ***,9/11/2022 7:55:35 PM,New York State Thruway Authority - MCB,5H ,64.14
9/13/2022 1:27:38 AM, AWAY AGENCY TOLL,00605944393,1/1/0001 12:00:00 AM,New York State Thruway Authority - ***,9/11/2022 4:28:54 PM,New York State Thruway Authority - MCB,5H ,64.14
9/13/2022 1:27:39 AM, AWAY AGENCY TOLL,00605944371,1/1/0001 12:00:00 AM,New York State Thruway Authority - ***,9/11/2022 8:44:44 PM,New York State Thruway Authority - YK ,5H ,4.64
9/13/2022 1:27:39 AM, AWAY AGENCY TOLL,00605944378,1/1/0001 12:00:00 AM,New York State Thruway Authority - ***,9/11/2022 12:39:24 AM,New York State Thruway Authority - YK ,5H ,4.64
9/13/2022 1:27:39 AM, AWAY AGENCY TOLL,00605944379,1/1/0001 12:00:00 AM,New York State Thruway Authority - ***,9/11/2022 2:14:37 PM,New York State Thruway Authority - YK ,5H ,4.64
9/13/2022 1:27:39 AM, AWAY AGENCY TOLL,00605944388,1/1/0001 12:00:00 AM,New York State Thruway Authority - ***,9/11/2022 1:09:43 AM,New York State Thruway Authority - YK ,3H ,2.46
9/13/2022 1:28:00 AM, AWAY AGENCY TOLL,00605944388,1/1/0001 12:00:00 AM,MTA Bridges & Tunnels - ***,9/12/2022 5:16:44 AM,MTA Bridges & Tunnels - BWB,8  ,55.05
9/13/2022 1:28:26 AM, AWAY AGENCY VTOLL,3119010   ,1/1/0001 12:00:00 AM,Port Authority of New York & New Jersey - ***,9/12/2022 12:30:49 AM,Port Authority of New York & New Jersey - GB ,5  ,110
9/13/2022 1:28:26 AM, AWAY AGENCY VTOLL,3138393   ,1/1/0001 12:00:00 AM,Port Authority of New York & New Jersey - ***,9/12/2022 1:00:37 AM,Port Authority of New York & New Jersey - GWU,5  ,110
9/13/2022 1:28:26 AM, AWAY AGENCY VTOLL,3119039   ,1/1/0001 12:00:00 AM,Port Authority of New York & New Jersey - ***,9/11/2022 11:01:37 PM,Port Authority of New York & New Jersey - GB ,5  ,110
9/13/2022 1:28:26 AM, AWAY AGENCY VTOLL,3119010   ,1/1/0001 12:00:00 AM,Port Authority of New York & New Jersey - ***,9/11/2022 10:06:20 PM,Port Authority of New York & New Jersey - GWU,5  ,110
9/13/2022 1:28:59 AM, AWAY AGENCY VTOLL,3118763   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 4:34:07 AM,Illinois State Toll Highway Authority - 20 ,003,2.05
9/13/2022 1:28:59 AM, AWAY AGENCY VTOLL,3118765   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 5:22:45 AM,Illinois State Toll Highway Authority - 21 ,005,10
9/13/2022 1:28:59 AM, AWAY AGENCY VTOLL,3118729   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 6:14:38 AM,Illinois State Toll Highway Authority - 35 ,005,7.05
9/13/2022 1:28:59 AM, AWAY AGENCY VTOLL,3118785   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 6:27:17 AM,Illinois State Toll Highway Authority - 20 ,003,2.55
9/13/2022 1:28:59 AM, AWAY AGENCY VTOLL,3118763   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 6:35:36 AM,Illinois State Toll Highway Authority - 26 ,005,8.85
9/13/2022 1:28:59 AM, AWAY AGENCY VTOLL,3118785   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 7:21:56 AM,Illinois State Toll Highway Authority - 26 ,005,8.85
9/13/2022 1:28:59 AM, AWAY AGENCY VTOLL,3118763   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 7:55:04 AM,Illinois State Toll Highway Authority - 33 ,005,7.05
9/13/2022 1:28:59 AM, AWAY AGENCY VTOLL,3118765   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 8:17:59 AM,Illinois State Toll Highway Authority - 21 ,005,13.25
9/13/2022 1:28:59 AM, AWAY AGENCY VTOLL,3118855   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 8:40:28 AM,Illinois State Toll Highway Authority - 21 ,005,13.25
9/13/2022 1:28:59 AM, AWAY AGENCY VTOLL,3118765   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 8:49:23 AM,Illinois State Toll Highway Authority - 33 ,005,7.05
9/13/2022 1:28:59 AM, AWAY AGENCY VTOLL,3118774   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 8:57:40 AM,Illinois State Toll Highway Authority - 41 ,005,7.05
9/13/2022 1:28:59 AM, AWAY AGENCY VTOLL,3118765   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 8:58:08 AM,Illinois State Toll Highway Authority - 35 ,005,7.05
9/13/2022 1:28:59 AM, AWAY AGENCY VTOLL,3118765   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 9:08:48 AM,Illinois State Toll Highway Authority - 36 ,005,7.05
9/13/2022 1:28:59 AM, AWAY AGENCY VTOLL,3118774   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 9:10:59 AM,Illinois State Toll Highway Authority - 39 ,005,7.05
9/13/2022 1:28:59 AM, AWAY AGENCY VTOLL,3118855   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 9:13:17 AM,Illinois State Toll Highway Authority - 33 ,005,7.05
9/13/2022 1:28:59 AM, AWAY AGENCY VTOLL,3118765   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 9:20:02 AM,Illinois State Toll Highway Authority - 42 ,005,7.05
9/13/2022 1:28:59 AM, AWAY AGENCY VTOLL,3118855   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 9:23:13 AM,Illinois State Toll Highway Authority - 35 ,005,7.05
9/13/2022 1:28:59 AM, AWAY AGENCY VTOLL,3118774   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 9:22:18 AM,Illinois State Toll Highway Authority - 35 ,005,7.05
9/13/2022 1:28:59 AM, AWAY AGENCY VTOLL,3118774   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 9:34:07 AM,Illinois State Toll Highway Authority - 29 ,005,8.85
9/13/2022 1:28:59 AM, AWAY AGENCY VTOLL,3118855   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 9:34:50 AM,Illinois State Toll Highway Authority - 36 ,005,7.05
9/13/2022 1:28:59 AM, AWAY AGENCY VTOLL,3118855   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 9:47:00 AM,Illinois State Toll Highway Authority - 42 ,005,7.05
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118774   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 10:04:13 AM,Illinois State Toll Highway Authority - 21 ,005,13.25
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118804   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 10:56:52 AM,Illinois State Toll Highway Authority - 42 ,005,7.05
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118804   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 11:20:22 AM,Illinois State Toll Highway Authority - 35 ,005,7.05
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118804   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 11:34:45 AM,Illinois State Toll Highway Authority - 29 ,005,8.85
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118804   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 12:05:35 PM,Illinois State Toll Highway Authority - 21 ,005,13.25
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,2882826   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 12:12:28 PM,Illinois State Toll Highway Authority - 43 ,005,5.3
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3115980   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 12:20:21 PM,Illinois State Toll Highway Authority - 43 ,005,5.3
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,2852127   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 12:33:11 PM,Illinois State Toll Highway Authority - 20 ,005,4.4
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,2852127   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 12:42:29 PM,Illinois State Toll Highway Authority - 21 ,005,13.25
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,2882826   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 1:27:53 PM,Illinois State Toll Highway Authority - 45 ,005,5.3
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118870   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 1:30:45 PM,Illinois State Toll Highway Authority - 37 ,005,2.65
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118855   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 1:32:10 PM,Illinois State Toll Highway Authority - 29 ,005,8.85
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118870   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 1:37:24 PM,Illinois State Toll Highway Authority - 35 ,005,7.05
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118870   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 1:52:50 PM,Illinois State Toll Highway Authority - 29 ,005,8.85
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118855   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 2:03:01 PM,Illinois State Toll Highway Authority - 21 ,005,13.25
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118870   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 2:22:36 PM,Illinois State Toll Highway Authority - 21 ,005,13.25
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,2841990   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 2:41:10 PM,Illinois State Toll Highway Authority - 21 ,005,13.25
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3115980   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 2:52:05 PM,Illinois State Toll Highway Authority - 45 ,005,5.3
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118765   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 2:59:20 PM,Illinois State Toll Highway Authority - 33 ,005,7.05
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118785   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 3:02:42 PM,Illinois State Toll Highway Authority - 29 ,004,5.05
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118765   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 3:32:44 PM,Illinois State Toll Highway Authority - 36 ,005,7.05
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118765   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 3:47:07 PM,Illinois State Toll Highway Authority - 40 ,005,7.05
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118763   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 3:50:44 PM,Illinois State Toll Highway Authority - 29 ,005,8.85
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,2852127   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 4:04:12 PM,Illinois State Toll Highway Authority - 20 ,005,4.4
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118785   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 4:08:34 PM,Illinois State Toll Highway Authority - 20 ,003,2.55
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,2841990   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 4:12:02 PM,Illinois State Toll Highway Authority - 21 ,005,13.25
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,2852127   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 4:13:17 PM,Illinois State Toll Highway Authority - 21 ,005,13.25
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118785   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 4:17:28 PM,Illinois State Toll Highway Authority - 21 ,003,7.5
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118763   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 4:36:50 PM,Illinois State Toll Highway Authority - 20 ,003,2.55
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118763   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 4:45:18 PM,Illinois State Toll Highway Authority - 21 ,003,7.5
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118765   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 5:22:43 PM,Illinois State Toll Highway Authority - 39 ,005,7.05
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118765   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 5:34:25 PM,Illinois State Toll Highway Authority - 35 ,005,7.05
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118765   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 5:56:48 PM,Illinois State Toll Highway Authority - 29 ,005,8.85
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118765   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 6:26:06 PM,Illinois State Toll Highway Authority - 21 ,005,13.25
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118804   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/26/2022 6:39:38 PM,Illinois State Toll Highway Authority - 21 ,005,13.25
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118804   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 12:22:13 AM,Illinois State Toll Highway Authority - 29 ,005,6.65
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118804   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 1:57:03 AM,Illinois State Toll Highway Authority - 26 ,005,6.65
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118804   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 5:07:21 AM,Illinois State Toll Highway Authority - 29 ,004,3.85
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118763   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 5:45:05 AM,Illinois State Toll Highway Authority - 20 ,003,2.05
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118763   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 6:57:30 AM,Illinois State Toll Highway Authority - 33 ,003,4
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118855   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 7:06:06 AM,Illinois State Toll Highway Authority - 21 ,003,7.5
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118763   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 7:06:53 AM,Illinois State Toll Highway Authority - 35 ,003,4
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118763   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 7:23:56 AM,Illinois State Toll Highway Authority - 37 ,003,1.5
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118855   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 7:45:20 AM,Illinois State Toll Highway Authority - 33 ,003,4
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118855   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 7:53:44 AM,Illinois State Toll Highway Authority - 35 ,003,4
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118855   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 8:00:06 AM,Illinois State Toll Highway Authority - 37 ,003,1.5
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118855   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 8:11:05 AM,Illinois State Toll Highway Authority - 36 ,001,1.5
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118855   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 8:31:49 AM,Illinois State Toll Highway Authority - 38 ,003,3
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118765   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 8:32:06 AM,Illinois State Toll Highway Authority - 26 ,005,8.85
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118785   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 8:39:15 AM,Illinois State Toll Highway Authority - 21 ,003,7.5
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118855   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 9:30:30 AM,Illinois State Toll Highway Authority - 36 ,001,1.5
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118855   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 9:42:03 AM,Illinois State Toll Highway Authority - 42 ,005,7.05
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,3118785   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 9:58:10 AM,Illinois State Toll Highway Authority - 21 ,005,13.25
9/13/2022 1:29:00 AM, AWAY AGENCY VTOLL,2852126   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 10:01:16 AM,Illinois State Toll Highway Authority - 41 ,005,7.05
9/13/2022 1:29:01 AM, AWAY AGENCY VTOLL,2841990   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 10:13:18 AM,Illinois State Toll Highway Authority - 21 ,003,7.5
9/13/2022 1:29:01 AM, AWAY AGENCY VTOLL,2852126   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 10:24:08 AM,Illinois State Toll Highway Authority - 35 ,005,7.05
9/13/2022 1:29:01 AM, AWAY AGENCY VTOLL,2841990   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 10:35:01 AM,Illinois State Toll Highway Authority - 26 ,003,5.05
9/13/2022 1:29:01 AM, AWAY AGENCY VTOLL,2852126   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 10:40:26 AM,Illinois State Toll Highway Authority - 29 ,005,8.85
9/13/2022 1:29:01 AM, AWAY AGENCY VTOLL,2852126   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 11:30:05 AM,Illinois State Toll Highway Authority - 21 ,005,13.25
9/13/2022 1:29:01 AM, AWAY AGENCY VTOLL,2841990   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 11:35:57 AM,Illinois State Toll Highway Authority - 26 ,005,8.85
9/13/2022 1:29:01 AM, AWAY AGENCY VTOLL,2892108   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 11:49:38 AM,Illinois State Toll Highway Authority - 42 ,005,7.05
9/13/2022 1:29:01 AM, AWAY AGENCY VTOLL,2841990   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 12:00:49 PM,Illinois State Toll Highway Authority - 21 ,005,13.25
9/13/2022 1:29:01 AM, AWAY AGENCY VTOLL,3118870   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 12:07:23 PM,Illinois State Toll Highway Authority - 42 ,005,7.05
9/13/2022 1:29:01 AM, AWAY AGENCY VTOLL,3118870   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 12:29:57 PM,Illinois State Toll Highway Authority - 35 ,005,7.05
9/13/2022 1:29:01 AM, AWAY AGENCY VTOLL,2852126   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 12:45:27 PM,Illinois State Toll Highway Authority - 21 ,005,13.25
9/13/2022 1:29:01 AM, AWAY AGENCY VTOLL,3118870   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 12:57:21 PM,Illinois State Toll Highway Authority - 29 ,005,8.85
9/13/2022 1:29:01 AM, AWAY AGENCY VTOLL,2882826   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 1:08:20 PM,Illinois State Toll Highway Authority - 43 ,005,5.3
9/13/2022 1:29:01 AM, AWAY AGENCY VTOLL,2852126   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 1:17:48 PM,Illinois State Toll Highway Authority - 33 ,005,7.05
9/13/2022 1:29:01 AM, AWAY AGENCY VTOLL,2852126   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 1:27:05 PM,Illinois State Toll Highway Authority - 35 ,005,7.05
9/13/2022 1:29:01 AM, AWAY AGENCY VTOLL,2852126   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 1:37:25 PM,Illinois State Toll Highway Authority - 36 ,005,7.05
9/13/2022 1:29:01 AM, AWAY AGENCY VTOLL,2892108   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 1:47:07 PM,Illinois State Toll Highway Authority - 29 ,003,5.05
9/13/2022 1:29:01 AM, AWAY AGENCY VTOLL,2852126   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 1:50:39 PM,Illinois State Toll Highway Authority - 41 ,005,7.05
9/13/2022 1:29:01 AM, AWAY AGENCY VTOLL,2841990   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 1:58:17 PM,Illinois State Toll Highway Authority - 21 ,005,13.25
9/13/2022 1:29:01 AM, AWAY AGENCY VTOLL,2841990   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 2:21:12 PM,Illinois State Toll Highway Authority - 24 ,005,8.85
9/13/2022 1:29:02 AM, AWAY AGENCY TOLL,00605942419,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,9/12/2022 6:03:36 AM,Illinois State Toll Highway Authority - 45 ,003,3
9/13/2022 1:29:24 AM, AWAY AGENCY TOLL,00605944379,1/1/0001 12:00:00 AM,New York State Thruway Authority - ***,9/11/2022 9:24:03 AM,New York State Thruway Authority - NR ,5H ,8.74
9/13/2022 1:29:24 AM, AWAY AGENCY TOLL,00605944388,1/1/0001 12:00:00 AM,New York State Thruway Authority - ***,9/11/2022 9:28:23 AM,New York State Thruway Authority - NR ,5H ,8.74
9/13/2022 1:29:41 AM, AWAY AGENCY TOLL,00605944422,1/1/0001 12:00:00 AM,Delaware River and Bay Authority - ***,9/12/2022 6:44:02 AM,Delaware River and Bay Authority - DMB,005,35
9/13/2022 1:29:41 AM, AWAY AGENCY TOLL,00605942478,1/1/0001 12:00:00 AM,Delaware River and Bay Authority - ***,9/12/2022 8:35:48 AM,Delaware River and Bay Authority - DMB,005,35
9/13/2022 1:29:41 AM, AWAY AGENCY TOLL,00605942635,1/1/0001 12:00:00 AM,Delaware River and Bay Authority - ***,9/12/2022 8:41:41 AM,Delaware River and Bay Authority - DMB,005,35
9/13/2022 1:29:42 AM, AWAY AGENCY TOLL,00605942634,1/1/0001 12:00:00 AM,Delaware River and Bay Authority - ***,9/12/2022 7:51:16 AM,Delaware River and Bay Authority - DMB,005,35
9/13/2022 1:29:42 AM, AWAY AGENCY TOLL,00605944405,1/1/0001 12:00:00 AM,Delaware River and Bay Authority - ***,9/12/2022 7:59:20 AM,Delaware River and Bay Authority - DMB,005,35
9/13/2022 1:29:48 AM, AWAY AGENCY TOLL,00605944433,1/1/0001 12:00:00 AM,MTA Bridges & Tunnels - ***,9/12/2022 4:58:02 AM,MTA Bridges & Tunnels - VNB,8  ,55.05
9/13/2022 1:29:48 AM, AWAY AGENCY TOLL,00605944379,1/1/0001 12:00:00 AM,MTA Bridges & Tunnels - ***,9/12/2022 5:03:27 AM,MTA Bridges & Tunnels - VNB,8  ,55.05
9/13/2022 1:30:02 AM, AWAY AGENCY TOLL,00605944377,1/1/0001 12:00:00 AM,Port Authority of New York & New Jersey - ***,9/12/2022 5:30:59 AM,Port Authority of New York & New Jersey - GB ,5  ,110
9/13/2022 1:30:03 AM, AWAY AGENCY TOLL,00605944433,1/1/0001 12:00:00 AM,Port Authority of New York & New Jersey - ***,9/12/2022 4:49:46 AM,Port Authority of New York & New Jersey - GB ,5  ,110
9/13/2022 1:30:22 AM, AWAY AGENCY VTOLL,3138110   ,1/1/0001 12:00:00 AM,MTA Bridges & Tunnels - ***,9/8/2022 10:41:14 PM,MTA Bridges & Tunnels - TNB,84 ,55.05
9/13/2022 1:30:22 AM, AWAY AGENCY VTOLL,3043103   ,1/1/0001 12:00:00 AM,MTA Bridges & Tunnels - ***,9/9/2022 3:18:39 PM,MTA Bridges & Tunnels - TNB,84 ,55.05
